Date,visits_by_day,street_address,city,region,postal_code,iso_country_code,brands
2019-10-16,322,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-10-17,806,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-10-18,806,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-10-19,806,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-10-20,1289,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-10-21,1016,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-10-22,338,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-10-23,677,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-10-24,677,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-10-25,1186,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-10-26,508,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-10-27,1016,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-10-28,1066,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-10-29,177,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-10-30,889,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-10-31,1244,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-11-01,889,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-11-02,889,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-11-03,1066,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-11-04,594,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-11-05,892,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-11-06,1189,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-11-07,743,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-11-08,743,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-11-09,1636,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-11-10,892,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-11-11,902,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-11-12,902,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-11-13,1504,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-11-14,300,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-11-15,1504,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-11-16,1955,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-11-17,1203,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-11-18,941,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-11-19,470,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-11-20,470,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-11-21,470,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-11-22,1098,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-11-23,627,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-11-24,156,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-11-25,1132,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-11-26,485,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-11-27,1456,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-11-28,647,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-11-29,1618,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-11-30,1294,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-12-01,647,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-12-02,1226,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-12-03,817,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-12-04,408,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-12-05,681,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-12-06,681,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-12-07,544,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-12-08,1907,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-12-09,1010,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-12-10,866,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-12-11,1299,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-12-12,1154,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-12-13,721,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-12-14,1876,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-12-15,1154,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-12-16,2301,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-12-17,2301,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-12-18,947,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-12-19,1082,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-12-20,812,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-12-21,541,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-12-22,1624,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-12-23,6589,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-12-24,5013,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-12-25,0,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-12-26,6732,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-12-27,4726,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-12-28,4153,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-12-29,2864,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-12-30,1709,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2019-12-31,932,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-01-01,0,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-01-02,4507,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-01-03,5751,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-01-04,5595,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-01-05,4818,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-01-06,1450,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-01-07,1450,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-01-08,1252,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-01-09,1582,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-01-10,1846,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-01-11,1846,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-01-12,2175,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-01-13,1542,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-01-14,1122,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-01-15,771,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-01-16,1613,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-01-17,1122,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-01-18,1683,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-01-19,1893,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-01-20,1393,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-01-21,1539,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-01-22,1613,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-01-23,2492,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-01-24,2052,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-01-25,2052,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-01-26,1539,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-01-27,2329,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-01-28,2104,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-01-29,2029,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-01-30,2179,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-01-31,1352,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-02-01,2029,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-02-02,2855,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-02-03,2211,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-02-04,686,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-02-05,609,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-02-06,1143,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-02-07,381,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-02-08,1067,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-02-09,533,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-02-10,679,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-02-11,1019,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-02-12,1359,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-02-13,566,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-02-14,679,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-02-15,1812,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-02-16,906,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-02-17,126,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-02-18,888,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-02-19,1650,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-02-20,380,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-02-21,634,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-02-22,2031,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-02-23,1396,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-02-24,362,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-02-25,579,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-02-26,217,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-02-27,1158,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-02-28,1738,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-02-29,2462,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-03-01,2897,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-03-02,1661,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-03-03,2104,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-03-04,1993,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-03-05,1993,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-03-06,1329,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-03-07,2381,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-03-08,1550,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-03-09,1819,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-03-10,2183,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-03-11,1334,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-03-12,2971,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-03-13,2971,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-03-14,2304,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-03-15,2364,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-03-16,2453,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-03-17,2532,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-03-18,2453,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-03-19,2137,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-03-20,2770,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-03-21,2137,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-03-22,2058,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-03-23,2459,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-03-24,2972,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-03-25,1844,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-03-26,1434,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-03-27,1742,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-03-28,2049,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-03-29,1127,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-03-30,1108,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-03-31,2327,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-04-01,1995,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-04-02,2438,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-04-03,2549,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-04-04,1884,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-04-05,2217,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-04-06,1735,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-04-07,2082,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-04-08,1735,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-04-09,2545,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-04-10,0,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-04-11,2545,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-04-12,347,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-04-13,2752,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-04-14,2393,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-04-15,2752,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-04-16,2154,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-04-17,2632,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-04-18,3590,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-04-19,2154,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-04-20,2067,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-04-21,1837,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-04-22,2641,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-04-23,1952,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-04-24,1493,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-04-25,2067,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-04-26,1608,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-04-27,2400,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-04-28,2618,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-04-29,2291,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-04-30,1963,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-05-01,2727,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-05-02,2836,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-05-03,2072,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-05-04,2176,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-05-05,2374,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-05-06,1286,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-05-07,2176,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-05-08,1781,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-05-09,3265,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-05-10,2473,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-05-11,1809,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-05-12,1999,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-05-13,2761,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-05-14,2285,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-05-15,1618,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-05-16,2190,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-05-17,1333,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-05-18,192,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-05-19,1830,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-05-20,2215,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-05-21,3275,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-05-22,1156,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-05-23,3468,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-05-24,2504,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-05-25,1949,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-05-26,2827,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-05-27,2437,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-05-28,2242,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-05-29,1852,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-05-30,3022,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-05-31,2047,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-06-01,1345,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-06-02,2152,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-06-03,2780,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-06-04,2152,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-06-05,1704,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-06-06,2152,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-06-07,1614,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-06-08,902,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-06-09,1895,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-06-10,2166,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-06-11,2437,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-06-12,1444,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-06-13,2527,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-06-14,1715,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-06-15,2146,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-06-16,2706,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-06-17,1493,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-06-18,746,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-06-19,2519,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-06-20,3173,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-06-21,2053,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-06-22,2210,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-06-23,2118,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-06-24,1566,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-06-25,1842,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-06-26,2210,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-06-27,1473,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-06-28,2118,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-06-29,1736,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-06-30,2285,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-07-01,0,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-07-02,4296,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-07-03,2285,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-07-04,1554,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-07-05,2285,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-07-06,1899,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-07-07,1329,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-07-08,1329,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-07-09,2279,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-07-10,2089,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-07-11,1899,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-07-12,2089,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-07-13,1485,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-07-14,2506,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-07-15,2228,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-07-16,2135,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-07-17,1671,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-07-18,1114,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-07-19,1671,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-07-20,1349,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-07-21,1687,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-07-22,1434,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-07-23,2193,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-07-24,1265,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-07-25,1940,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-07-26,1603,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-07-27,1559,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-07-28,1169,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-07-29,2182,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-07-30,1325,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-07-31,1403,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-08-01,1325,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
2020-08-02,1636,1305 Lawrence Avenue West,Toronto,ON,M6L 1A5,CA,Walmart
